user-id,class,prediction,California,Georgia,NewYork
USER_001ac628,?,California,0.042660344,0.036977023,0.020362632
USER_002ac912,?,NewYork,0.019822525,0.0071424916,0.07303498
USER_0089c6ed,?,NewYork,0.0038564547,0.0011898116,0.09495373
USER_00bc828f,?,NewYork,0.00015691857,0.00024134282,0.09960174
USER_00e7be97,?,NewYork,0.017506089,0.009554585,0.07293933
USER_012b2595,?,Georgia,0.0012936265,0.09806605,0.00064033165
USER_0139bf5c,?,NewYork,0.00058908435,0.0002467918,0.09916413
USER_020719b6,?,NewYork,1.09135556e-07,6.341534e-08,0.09999983
USER_026a085b,?,NewYork,0.0022294223,0.0014763806,0.096294194
USER_028ea70d,?,Georgia,0.006188634,0.08460277,0.009208589
USER_03c6b720,?,NewYork,0.0004494988,0.00022754283,0.09932295
USER_03e9e8a9,?,California,0.09984316,0.00012605329,3.07785e-05
USER_04b3ff64,?,California,0.08129966,0.011711987,0.0069883526
USER_04d5ae7e,?,Georgia,0.00010259238,0.099595636,0.00030177282
USER_04f00846,?,NewYork,7.020683e-05,4.913516e-05,0.09988066
USER_059e3e4b,?,NewYork,0.00793845,0.0019914326,0.09007011
USER_060db402,?,NewYork,0.0050929384,0.014699841,0.08020722
USER_0617e84c,?,California,0.08363221,0.0034251541,0.012942645
USER_066aff57,?,Georgia,4.5300825e-05,0.09969971,0.00025498588
USER_067bc0d1,?,NewYork,0.0031913966,0.0021304465,0.094678156
USER_06ec6026,?,California,0.057756774,0.008121532,0.03412169
USER_073ae410,?,NewYork,0.008752676,0.0020351869,0.089212134
USER_07713420,?,NewYork,0.018380787,0.010373369,0.07124584
USER_07b8a39e,?,California,0.056136556,0.03067314,0.013190311
USER_087cd93c,?,NewYork,0.01937472,0.039130423,0.041494854
USER_08cdff74,?,NewYork,0.00020235777,0.00032464633,0.099472985
USER_098e1532,?,NewYork,0.006301695,0.0030553932,0.090642914
USER_0995db73,?,Georgia,0.0025174918,0.09498127,0.0025012414
USER_09dbf5de,?,Georgia,0.013488169,0.05324307,0.033268765
USER_0b5fa2eb,?,NewYork,0.004036136,0.0016016098,0.09436225
USER_0bd05d33,?,Georgia,0.015415204,0.06605987,0.018524924
USER_0c09ba5c,?,California,0.041728932,0.02930427,0.028966794
USER_0c7bb665,?,NewYork,3.505053e-05,5.9366475e-06,0.09995901
USER_0cbd8e04,?,Georgia,0.025828645,0.03978766,0.03438369
USER_0d71ddc1,?,NewYork,9.1940717e-07,1.5136784e-07,0.09999893
USER_0d78e1b8,?,NewYork,0.014610996,0.005329221,0.08005978
USER_0ddfa5e6,?,Georgia,0.006967403,0.07072361,0.02230899
USER_0e354317,?,California,0.04056583,0.028397005,0.031037172
USER_0e35810b,?,Georgia,0.009298159,0.07476698,0.015934862
USER_0e541dce,?,NewYork,0.02559416,0.00970556,0.06470028
USER_0e8ad62f,?,NewYork,0.011493867,0.0029767868,0.08552934
USER_0f000fe4,?,NewYork,7.398384e-05,3.1817715e-05,0.099894196
USER_0fbe981e,?,NewYork,0.039309,0.01718726,0.04350374
USER_10e660ae,?,California,0.086254016,0.0038186498,0.009927331
USER_114ebefd,?,California,0.09857562,0.00033446896,0.0010899049
USER_11e68741,?,Georgia,0.013945262,0.059265934,0.026788805
USER_12093513,?,NewYork,0.008675696,0.0015919311,0.089732364
USER_1267d8f7,?,NewYork,4.808895e-05,2.05078e-05,0.099931404
USER_1268d148,?,NewYork,0.002798371,0.0019627789,0.09523885
USER_12e20166,?,NewYork,0.010509397,0.004675853,0.08481475
USER_1385a20d,?,NewYork,0.002579314,0.003366643,0.09405405
USER_13f7c11a,?,NewYork,0.018826175,0.005766345,0.07540748
USER_14d8ba66,?,California,0.06388082,0.0118725,0.024246672
USER_154028ac,?,California,0.08873229,0.0031759467,0.008091758
USER_154aa5bb,?,NewYork,0.003815741,0.0015546561,0.0946296
USER_1552bae0,?,NewYork,0.013668925,0.0021805088,0.08415057
USER_1562978a,?,NewYork,0.004288935,0.006461001,0.089250065
USER_1577a117,?,NewYork,0.0015130097,0.0010278093,0.09745918
USER_15cb67cc,?,NewYork,0.0009766757,0.00079154875,0.09823178
USER_16d5c2a2,?,Georgia,0.0025452583,0.09292574,0.0045290077
USER_17436f9d,?,NewYork,0.028546453,0.023467867,0.04798568
USER_17ad6a4d,?,NewYork,0.00016256326,0.00033785394,0.09949958
USER_17b7197e,?,NewYork,3.867111e-10,6.80363e-11,0.1
USER_18043b98,?,NewYork,0.0012289789,0.0010452813,0.097725734
USER_18668846,?,NewYork,0.016411018,0.02968119,0.05390779
USER_18bfa1bf,?,NewYork,0.00034093944,0.00017575861,0.0994833
USER_1911ce8d,?,NewYork,0.032115534,0.011867439,0.05601703
USER_19325d87,?,NewYork,0.016190734,0.0011675602,0.082641706
USER_1963fbc7,?,California,0.09500936,0.0015940911,0.003396551
USER_19bec732,?,Georgia,0.0011649808,0.09666435,0.002170678
USER_19f5e58a,?,Georgia,0.016294817,0.061181135,0.022524055
USER_1a666e73,?,California,0.071891524,0.008200757,0.019907713
USER_1ad6ec92,?,California,0.05370471,0.0120046865,0.034290604
USER_1af91382,?,NewYork,0.006115316,0.0022985372,0.09158615
USER_1b02b054,?,NewYork,0.017786466,0.015247119,0.066966414
USER_1b0fbdca,?,California,0.0731669,0.017298993,0.009534105
USER_1b27e15d,?,California,0.04922528,0.024565447,0.02620927
USER_1b2d5f01,?,California,0.09998701,8.597644e-06,4.3944065e-06
USER_1b47273a,?,Georgia,0.0023922794,0.0932467,0.0043610213
USER_1b593ea0,?,California,0.0800267,0.0097755,0.010197796
USER_1bad49c0,?,NewYork,0.006032762,0.0014449407,0.09252229
USER_1bf805fc,?,NewYork,0.040550403,0.0090865465,0.050363053
USER_1c2bdb85,?,California,0.052134454,0.01752945,0.030336097
USER_1c35dac9,?,California,0.046968367,0.009555933,0.0434757
USER_1c47c320,?,Georgia,0.031049931,0.056446128,0.01250394
USER_1c502a4a,?,NewYork,0.012979016,0.0036306542,0.08339033
USER_1c87f445,?,Georgia,0.022293996,0.046337914,0.03136809
USER_1cd174a5,?,Georgia,0.030358572,0.036137346,0.03350409
USER_1ce79b71,?,Georgia,0.011585413,0.084083125,0.0043314565
USER_1d197eb1,?,NewYork,0.009179879,0.008181467,0.08263865
USER_1d7fb750,?,NewYork,0.00044238614,0.0005353169,0.09902231
USER_1d9ecd1f,?,Georgia,0.015054581,0.04276385,0.042181566
