user-id,class,prediction,California,Georgia,NewYork
USER_001ac628,?,NewYork,0.0018212931,0.003957603,0.0942211
USER_002ac912,?,NewYork,4.370556e-05,0.00045633386,0.09949996
USER_0089c6ed,?,NewYork,0.0087817395,0.0049518077,0.08626644
USER_00bc828f,?,NewYork,0.00036152935,0.0009814692,0.098657005
USER_00e7be97,?,NewYork,0.002049888,0.0015111812,0.09643893
USER_012b2595,?,California,0.09999808,1.9104596e-06,1.31552e-08
USER_0139bf5c,?,NewYork,0.006537086,0.008686928,0.08477599
USER_020719b6,?,NewYork,0.0015246372,0.0026964094,0.09577896
USER_026a085b,?,NewYork,0.00028250244,0.0007299368,0.098987564
USER_028ea70d,?,NewYork,0.0015229603,0.0059396266,0.09253741
USER_03c6b720,?,NewYork,0.0072301337,0.011526855,0.08124301
USER_03e9e8a9,?,California,0.09770893,0.0014579019,0.0008331648
USER_04b3ff64,?,Georgia,0.013946299,0.07141953,0.014634172
USER_04d5ae7e,?,Georgia,0.0018834434,0.09508504,0.0030315178
USER_04f00846,?,NewYork,1.8511682e-06,1.9931678e-05,0.099978216
USER_059e3e4b,?,NewYork,0.006380017,0.0054066936,0.088213295
USER_060db402,?,NewYork,6.854428e-05,0.0003949881,0.09953646
USER_0617e84c,?,California,0.09606493,0.0012013471,0.0027337265
USER_066aff57,?,Georgia,9.602811e-05,0.099544674,0.00035929895
USER_067bc0d1,?,NewYork,0.00011869628,0.00019749464,0.09968381
USER_06ec6026,?,NewYork,0.022417184,0.0044559296,0.07312688
USER_073ae410,?,NewYork,0.0010534497,0.0012685361,0.09767801
USER_07713420,?,NewYork,0.0005412175,0.002741682,0.096717104
USER_07b8a39e,?,California,0.077099256,0.008224877,0.014675865
USER_087cd93c,?,Georgia,0.002231481,0.09474862,0.0030199033
USER_08cdff74,?,NewYork,0.00016275828,0.0021518548,0.09768539
USER_098e1532,?,California,0.08528626,0.0073126615,0.0074010743
USER_0995db73,?,Georgia,0.00196492,0.09690496,0.0011301226
USER_09dbf5de,?,Georgia,0.037670307,0.0381623,0.024167381
USER_0b5fa2eb,?,NewYork,0.0055464334,0.0058102445,0.08864332
USER_0bd05d33,?,California,0.0711457,0.020297317,0.008556989
USER_0c09ba5c,?,Georgia,0.021928642,0.07382988,0.0042414786
USER_0c7bb665,?,NewYork,5.101868e-06,3.6935788e-05,0.09995796
USER_0cbd8e04,?,Georgia,0.022745276,0.068226986,0.009027739
USER_0d71ddc1,?,NewYork,6.5529553e-06,3.8298927e-05,0.09995515
USER_0d78e1b8,?,NewYork,0.00087860395,0.0015084591,0.09761294
USER_0ddfa5e6,?,Georgia,0.0033331797,0.091330476,0.0053363484
USER_0e354317,?,NewYork,0.010838372,0.010957433,0.0782042
USER_0e35810b,?,Georgia,0.024862144,0.06317289,0.0119649675
USER_0e541dce,?,NewYork,0.005715418,0.0033354652,0.09094912
USER_0e8ad62f,?,NewYork,4.38824e-05,0.0002345988,0.09972151
USER_0f000fe4,?,NewYork,0.0006022689,0.0015345265,0.09786321
USER_0fbe981e,?,California,0.047957275,0.020267494,0.031775225
USER_10e660ae,?,NewYork,0.040023766,0.005397517,0.054578714
USER_114ebefd,?,Georgia,0.030345846,0.040323086,0.029331077
USER_11e68741,?,NewYork,0.0006162499,0.001985625,0.09739812
USER_12093513,?,NewYork,0.022031713,0.0033437002,0.07462458
USER_1267d8f7,?,NewYork,0.00027165082,0.00059969886,0.09912865
USER_1268d148,?,NewYork,0.00017150803,0.00053672364,0.099291764
USER_12e20166,?,NewYork,0.018604616,0.0061662877,0.07522909
USER_1385a20d,?,NewYork,0.0016160954,0.0013617527,0.09702215
USER_13f7c11a,?,NewYork,0.0009208439,0.0015872277,0.09749193
USER_14d8ba66,?,California,0.08971201,0.0098237945,0.00046418988
USER_154028ac,?,California,0.098702766,0.00091306976,0.00038415726
USER_154aa5bb,?,NewYork,0.00018376025,0.00066766294,0.09914858
USER_1552bae0,?,NewYork,0.0001801468,0.0006494715,0.09917037
USER_1562978a,?,NewYork,0.00021261323,0.00077050395,0.09901688
USER_1577a117,?,NewYork,0.0005439644,0.0021912213,0.09726481
USER_15cb67cc,?,NewYork,9.01954e-08,4.208127e-06,0.099995695
USER_16d5c2a2,?,Georgia,0.008494837,0.08499115,0.0065140217
USER_17436f9d,?,NewYork,0.004121496,0.0073037893,0.088574715
USER_17ad6a4d,?,NewYork,1.3780469e-05,9.516402e-05,0.09989105
USER_17b7197e,?,NewYork,3.2984282e-08,1.0470958e-06,0.09999891
USER_18043b98,?,NewYork,0.022848617,0.006345092,0.07080629
USER_18668846,?,NewYork,0.00071288936,0.0020093513,0.09727775
USER_18bfa1bf,?,NewYork,0.018962147,0.016141003,0.064896844
USER_1911ce8d,?,NewYork,0.00072193664,0.0011496295,0.09812843
USER_19325d87,?,NewYork,0.00059978676,0.0022455924,0.097154625
USER_1963fbc7,?,California,0.07524615,0.015601548,0.009152302
USER_19bec732,?,California,0.056005735,0.0394027,0.0045915567
USER_19f5e58a,?,NewYork,0.00016547667,0.0044871503,0.09534738
USER_1a666e73,?,NewYork,0.0306007,0.012245892,0.05715341
USER_1ad6ec92,?,California,0.08878127,0.0059537473,0.005264984
USER_1af91382,?,NewYork,0.0034387293,0.0018631794,0.094698094
USER_1b02b054,?,NewYork,0.0008388524,0.0039353613,0.09522579
USER_1b0fbdca,?,California,0.0844827,0.005635464,0.009881837
USER_1b27e15d,?,California,0.049075313,0.028123891,0.022800792
USER_1b2d5f01,?,California,0.099980004,9.260599e-06,1.0743404e-05
USER_1b47273a,?,Georgia,0.006394512,0.08551876,0.008086729
USER_1b593ea0,?,California,0.062117696,0.009688104,0.028194198
USER_1bad49c0,?,NewYork,0.028692553,0.032850824,0.038456615
USER_1bf805fc,?,Georgia,0.001479795,0.09046362,0.008056578
USER_1c2bdb85,?,California,0.06373371,0.016580096,0.019686196
USER_1c35dac9,?,California,0.08154109,0.005334138,0.01312477
USER_1c47c320,?,Georgia,0.011340514,0.048204813,0.04045468
USER_1c502a4a,?,NewYork,0.0027586962,0.0021868523,0.095054455
USER_1c87f445,?,California,0.04769789,0.041158088,0.011144017
USER_1cd174a5,?,California,0.09236581,0.0050183847,0.002615807
USER_1ce79b71,?,California,0.06860391,0.016640801,0.014755288
USER_1d197eb1,?,NewYork,0.0058365082,0.01760074,0.07656275
USER_1d7fb750,?,NewYork,3.6087883e-06,5.7997597e-05,0.09993839
USER_1d9ecd1f,?,NewYork,0.0023963677,0.006076558,0.09152707
USER_1e0d7389,?,California,0.04344155,0.04167054,0.014887912
USER_1e29440e,?,NewYork,0.00011685091,0.00046861186,0.09941454
USER_1e2ec93e,?,California,0.090516195,0.0030684902,0.0064153187
USER_1e417ec3,?,California,0.08781993,0.005285246,0.0068948185
USER_1e8adcef,?,NewYork,0.00029171427,0.0019465585,0.09776173
USER_1e9813c3,?,NewYork,0.018774914,0.010513981,0.0707111
USER_1eb22f1f,?,California,0.056425232,0.0119851325,0.031589642
USER_1eeef1ca,?,NewYork,0.018369198,0.023683941,0.05794686
USER_1f012225,?,NewYork,0.00053480983,0.0014719978,0.09799319
USER_1f15e428,?,California,0.050536383,0.010374377,0.03908924
USER_1f48b92c,?,Georgia,0.025122955,0.06678538,0.008091671
USER_1fd26730,?,California,0.06263097,0.02390639,0.013462646
USER_1fde2545,?,NewYork,0.006366396,0.02132206,0.07231154
USER_1ffc01ae,?,NewYork,0.025213113,0.013464485,0.061322402
USER_2047ae1b,?,Georgia,0.005828073,0.08785596,0.0063159703
USER_209f9da7,?,NewYork,0.00018355306,0.0009148304,0.09890162
USER_21221c3a,?,NewYork,0.00021561673,0.00055248145,0.099231906
USER_212f6e96,?,NewYork,0.0076211123,0.03321169,0.059167195
USER_21570d2c,?,NewYork,0.0017078843,0.0023913202,0.095900804
USER_216928f7,?,NewYork,0.007159017,0.006797243,0.08604374
USER_216b9538,?,Georgia,0.000802364,0.09819648,0.0010011622
USER_21e25657,?,NewYork,0.0011929155,0.0029914337,0.09581566
USER_228b4a0c,?,NewYork,0.0009497047,0.0019158933,0.097134404
