user-id,class,prediction,California,Georgia,NewYork
USER_001ac628,?,California,0.072070226,0.020949997,0.0069797845
USER_002ac912,?,NewYork,0.0136112,0.00908391,0.077304885
USER_0089c6ed,?,NewYork,0.015478527,0.005514426,0.079007044
USER_00bc828f,?,NewYork,0.00031964676,0.0007791068,0.09890125
USER_00e7be97,?,NewYork,0.01656947,0.00734453,0.076086
USER_012b2595,?,Georgia,0.028195882,0.07180408,4.1710145e-08
USER_0139bf5c,?,NewYork,0.00043830782,0.0004148988,0.0991468
USER_020719b6,?,NewYork,3.9950145e-09,4.869821e-08,0.09999995
USER_026a085b,?,NewYork,0.0011097537,0.00064685324,0.098243386
USER_028ea70d,?,Georgia,0.009061658,0.080639146,0.010299199
USER_03c6b720,?,NewYork,0.00028573014,0.0001557964,0.09955848
USER_03e9e8a9,?,California,0.09848571,0.0014906202,2.366572e-05
USER_04b3ff64,?,California,0.056800835,0.03509506,0.008104099
USER_04d5ae7e,?,Georgia,0.0005680779,0.099024534,0.0004073871
USER_04f00846,?,NewYork,2.74828e-05,0.0002165063,0.09975602
USER_059e3e4b,?,NewYork,0.004710895,0.0010596127,0.09422949
USER_060db402,?,NewYork,0.0048512286,0.020812806,0.07433597
USER_0617e84c,?,California,0.0836195,0.003929689,0.012450811
USER_066aff57,?,Georgia,7.090466e-08,0.099997535,2.3958721e-06
USER_067bc0d1,?,NewYork,0.0012719574,0.00021027467,0.09851777
USER_06ec6026,?,NewYork,0.020132119,0.0036628407,0.07620504
USER_073ae410,?,NewYork,0.04351635,0.0031565167,0.053327132
USER_07713420,?,California,0.07693967,0.0076848185,0.015375508
USER_07b8a39e,?,Georgia,0.04498653,0.050089456,0.004924014
USER_087cd93c,?,Georgia,0.005201391,0.08240481,0.012393793
USER_08cdff74,?,NewYork,1.8414852e-05,7.0642054e-05,0.099910945
USER_098e1532,?,NewYork,0.007934564,0.004979308,0.087086126
USER_0995db73,?,Georgia,7.751699e-06,0.099987134,5.1090005e-06
USER_09dbf5de,?,California,0.09596188,0.0021702459,0.0018678708
USER_0b5fa2eb,?,NewYork,0.003396778,0.0011514819,0.095451735
USER_0bd05d33,?,Georgia,0.006926272,0.07447737,0.018596357
USER_0c09ba5c,?,Georgia,0.031154534,0.06052084,0.008324636
USER_0c7bb665,?,NewYork,0.0003055797,0.00019010273,0.099504314
USER_0cbd8e04,?,Georgia,0.01674928,0.04575973,0.03749099
USER_0d71ddc1,?,NewYork,3.6002414e-06,6.5961e-07,0.09999575
USER_0d78e1b8,?,NewYork,0.0017836267,0.00061091495,0.09760545
USER_0ddfa5e6,?,Georgia,0.006511233,0.07289088,0.020597888
USER_0e354317,?,California,0.04473378,0.019061675,0.03620455
USER_0e35810b,?,Georgia,0.0064666867,0.050238363,0.04329496
USER_0e541dce,?,California,0.048842557,0.010369231,0.04078821
USER_0e8ad62f,?,NewYork,0.0043485523,0.0032657224,0.092385724
USER_0f000fe4,?,NewYork,0.00035445602,0.00031582348,0.09932972
USER_0fbe981e,?,NewYork,0.029034683,0.017579023,0.05338629
USER_10e660ae,?,California,0.07057285,0.0075589726,0.021868177
USER_114ebefd,?,California,0.086371645,0.008937181,0.0046911654
USER_11e68741,?,California,0.04215898,0.01652111,0.041319914
USER_12093513,?,NewYork,0.011663704,0.0030791194,0.08525718
USER_1267d8f7,?,NewYork,8.009125e-05,2.5080142e-05,0.09989483
USER_1268d148,?,NewYork,0.0014888376,0.0029403747,0.09557079
USER_12e20166,?,NewYork,0.01166248,0.004001814,0.08433571
USER_1385a20d,?,NewYork,0.0008903189,0.00035874854,0.098750934
USER_13f7c11a,?,California,0.048736505,0.01377853,0.037484966
USER_14d8ba66,?,California,0.084321275,0.00934057,0.0063381605
USER_154028ac,?,California,0.09384805,0.0022103006,0.003941647
USER_154aa5bb,?,NewYork,0.0019031216,0.00034049625,0.09775638
USER_1552bae0,?,NewYork,0.0026388897,0.00031945418,0.09704166
USER_1562978a,?,NewYork,0.0010052217,0.004304013,0.094690755
USER_1577a117,?,NewYork,0.00054805947,0.00051104615,0.098940894
USER_15cb67cc,?,NewYork,1.1179839e-06,2.2048687e-06,0.09999667
USER_16d5c2a2,?,Georgia,0.0026180528,0.09293422,0.004447725
USER_17436f9d,?,California,0.047417976,0.020288507,0.032293517
USER_17ad6a4d,?,NewYork,1.9440089e-05,0.0001367859,0.09984377
USER_17b7197e,?,NewYork,2.6735572e-08,4.1222785e-09,0.099999964
USER_18043b98,?,NewYork,0.03251601,0.00227619,0.065207794
USER_18668846,?,NewYork,0.037828233,0.0078464225,0.05432535
USER_18bfa1bf,?,NewYork,0.0012335838,0.00022877872,0.09853764
USER_1911ce8d,?,NewYork,0.045122106,0.007713559,0.04716433
USER_19325d87,?,NewYork,0.008071879,0.00080680137,0.09112132
USER_1963fbc7,?,California,0.06780307,0.009286065,0.022910858
USER_19bec732,?,Georgia,0.0023831741,0.09325509,0.0043617343
