user-id,class,prediction,California,Georgia,NewYork
USER_001ac628,?,California,0.6991869926761201,0.18348797179220058,0.11732503553167936
USER_002ac912,?,NewYork,0.16954321938572786,0.07899803668612833,0.7514587439281438
USER_0089c6ed,?,NewYork,0.22454285818048014,0.02413624627984093,0.7513208955396791
USER_00bc828f,?,NewYork,0.02236077963172712,0.10049797810962736,0.8771412422586456
USER_00e7be97,?,NewYork,0.1439569386624732,0.15572292330511336,0.7003201380324134
USER_012b2595,?,California,0.4455783327928166,0.14953752614238083,0.40488414106480247
USER_0139bf5c,?,NewYork,0.015398829435074347,0.008953060583063917,0.9756481099818617
USER_020719b6,?,NewYork,0.0029390132266294486,0.0025060006289465433,0.994554986144424
USER_026a085b,?,NewYork,0.01287323652524313,0.019374050639797115,0.9677527128349598
USER_028ea70d,?,Georgia,0.3362636534233792,0.6310854621726788,0.032650884403941996
USER_03c6b720,?,NewYork,0.00664735505129954,0.004613230509576041,0.9887394144391245
USER_03e9e8a9,?,California,0.9494824580601197,0.018599109718683206,0.031918432221197085
USER_04b3ff64,?,California,0.8374461031289372,0.043252439704255755,0.11930145716680714
USER_04d5ae7e,?,Georgia,0.01752276114242711,0.938246877833586,0.0442303610239868
USER_04f00846,?,NewYork,0.005234222748897492,0.01787449787488653,0.9768912793762161
USER_059e3e4b,?,NewYork,0.06421862197180381,0.027113898696222397,0.9086674793319739
USER_060db402,?,NewYork,0.02854289314300522,0.10535427428774849,0.8661028325692463
USER_0617e84c,?,California,0.8595731794553391,0.008456678668672533,0.13197014187598843
USER_066aff57,?,Georgia,0.13668028601047777,0.8089573740243886,0.054362339965133656
USER_067bc0d1,?,NewYork,0.01026733438672732,0.009557325022396215,0.9801753405908765
USER_06ec6026,?,NewYork,0.10940396740110442,0.06944795674094849,0.821148075857947
USER_073ae410,?,NewYork,0.12199708615465177,0.012613758790095034,0.8653891550552532
USER_07713420,?,NewYork,0.29072063754443356,0.12514863447733857,0.584130727978228
USER_07b8a39e,?,California,0.8816948332379018,0.06835504132707353,0.0499501254350248
USER_087cd93c,?,NewYork,0.10648477001184478,0.09974406932337161,0.7937711606647836
USER_08cdff74,?,NewYork,0.003922762848912156,0.01865364239254927,0.9774235947585385
USER_098e1532,?,NewYork,0.0659975098463447,0.033234203366166414,0.9007682867874888
USER_0995db73,?,Georgia,0.060629454847884026,0.8205162557066549,0.1188542894454612
USER_09dbf5de,?,Georgia,0.11441121585125354,0.5588902914403525,0.326698492708394
USER_0b5fa2eb,?,NewYork,0.006976703840691184,0.005621331653382005,0.9874019645059269
USER_0bd05d33,?,Georgia,0.01780695296590439,0.8243093021824807,0.15788374485161497
USER_0c09ba5c,?,California,0.5582492347819055,0.08884793917213213,0.35290282604596235
USER_0c7bb665,?,NewYork,0.01040440469617017,0.004604115636303315,0.9849914796675265
USER_0cbd8e04,?,Georgia,0.08528433932919235,0.7895268418305202,0.12518881884028743
USER_0d71ddc1,?,NewYork,0.014059280706903966,0.0021679380975111852,0.9837727811955848
USER_0d78e1b8,?,NewYork,0.03272962423947728,0.021529240746157845,0.9457411350143649
USER_0ddfa5e6,?,NewYork,0.12754315135397393,0.4139221930891709,0.45853465555685513
USER_0e354317,?,NewYork,0.3218030063664724,0.23035219880826927,0.4478447948252583
USER_0e35810b,?,NewYork,0.10425933791566123,0.2376823616626222,0.6580583004217165
USER_0e541dce,?,California,0.46604295392071876,0.09783025803769084,0.43612678804159044
USER_0e8ad62f,?,NewYork,0.12981785352180156,0.13026308051932645,0.7399190659588721
USER_0f000fe4,?,NewYork,0.0056554018509378514,0.00529454227121304,0.9890500558778492
USER_0fbe981e,?,NewYork,0.2711730795600311,0.31226715530178023,0.4165597651381887
USER_10e660ae,?,California,0.7200854737054934,0.06094426891196586,0.2189702573825408
USER_114ebefd,?,California,0.8783062539733972,0.022739838020217836,0.09895390800638484
