user-id,class,prediction,California,Georgia,NewYork
USER_001ac628,?,California,0.4778707222185726,0.444669061681637,0.07746021609979034
USER_002ac912,?,NewYork,0.05438765533957429,0.10477104901562881,0.8408412956447969
USER_0089c6ed,?,NewYork,0.09998309634620181,0.025664164728563883,0.8743527389252344
USER_00bc828f,?,NewYork,0.014140518135454357,0.12357767284663584,0.8622818090179099
USER_00e7be97,?,NewYork,0.1174859857165494,0.06703092369298373,0.815483090590467
USER_012b2595,?,California,0.585900812013497,0.13024553691816837,0.28385365106833466
USER_0139bf5c,?,NewYork,0.012739105400800888,0.006303001997808127,0.980957892601391
USER_020719b6,?,NewYork,0.0012872482651765172,0.0026605487908131793,0.9960522029440103
USER_026a085b,?,NewYork,0.014134876657882706,0.013084564961600762,0.9727805583805166
USER_028ea70d,?,Georgia,0.4357239844241141,0.5396209527129395,0.024655062862946418
USER_03c6b720,?,NewYork,0.0063767233623206075,0.003881889991858466,0.989741386645821
USER_03e9e8a9,?,California,0.9562558642000669,0.023076411817973003,0.020667723981959985
USER_04b3ff64,?,California,0.8399711594597089,0.12147056852660511,0.038558272013686
USER_04d5ae7e,?,Georgia,0.01217277538141941,0.9682919609424122,0.01953526367616848
USER_04f00846,?,NewYork,0.0029255855348830104,0.014045215470813461,0.9830291989943036
USER_059e3e4b,?,NewYork,0.047559718245127815,0.02307186734150102,0.9293684144133711
USER_060db402,?,NewYork,0.03979532508846777,0.11123994420576953,0.8489647307057626
USER_0617e84c,?,California,0.870736468301022,0.013293992001939208,0.1159695396970388
USER_066aff57,?,Georgia,0.1045263777293254,0.8465710236349361,0.048902598635738634
USER_067bc0d1,?,NewYork,0.004480915843795973,0.0041862385222855725,0.9913328456339183
USER_06ec6026,?,NewYork,0.08903757329792095,0.06173154415438459,0.8492308825476945
USER_073ae410,?,NewYork,0.08811398862226333,0.009946452026053933,0.9019395593516827
USER_07713420,?,NewYork,0.10536350803223951,0.12688692742248447,0.767749564545276
USER_07b8a39e,?,California,0.7841706538328456,0.17376703867129079,0.04206230749586362
USER_087cd93c,?,NewYork,0.09146892016440691,0.09795254234589235,0.8105785374897007
USER_08cdff74,?,NewYork,0.002831010883642195,0.014781395539247079,0.9823875935771108
USER_098e1532,?,NewYork,0.057434170227533936,0.0605138166473953,0.8820520131250709
USER_0995db73,?,Georgia,0.04665999968402007,0.9083676122208955,0.0449723880950844
USER_09dbf5de,?,Georgia,0.16587999960759037,0.5444284036896507,0.28969159670275885
USER_0b5fa2eb,?,NewYork,0.003788307511299903,0.005073974612265443,0.9911377178764348
USER_0bd05d33,?,Georgia,0.01320910480103021,0.8669712354323919,0.11981965976657805
USER_0c09ba5c,?,California,0.5971182737371491,0.09252302362066216,0.3103587026421887
USER_0c7bb665,?,NewYork,0.00623562915755094,0.003623954210287955,0.9901404166321612
USER_0cbd8e04,?,Georgia,0.04443676563351116,0.8554717871277143,0.10009144723877443
USER_0d71ddc1,?,NewYork,0.008744357910792535,0.0019314262367991154,0.9893242158524084
USER_0d78e1b8,?,NewYork,0.007909299926747278,0.0025911246856375795,0.989499575387615
USER_0ddfa5e6,?,Georgia,0.20570761528024767,0.4907285737266378,0.3035638109931144
USER_0e354317,?,NewYork,0.4038848152147436,0.1907333549748759,0.4053818298103805
USER_0e35810b,?,NewYork,0.17655769300027788,0.4075592122657906,0.4158830947339314
USER_0e541dce,?,California,0.605295963671145,0.04506493197715375,0.34963910435170137
USER_0e8ad62f,?,NewYork,0.0264548955228786,0.02712657457413364,0.9464185299029877
USER_0f000fe4,?,NewYork,0.008640449692603969,0.003184050437220201,0.9881754998701758
USER_0fbe981e,?,California,0.48994943777914096,0.1667232677640618,0.34332729445679727
USER_10e660ae,?,California,0.8005433238048307,0.05513563153772333,0.14432104465744602
USER_114ebefd,?,California,0.8796093456473226,0.01887406294069893,0.10151659141197845
USER_11e68741,?,NewYork,0.3567130642921258,0.26427376353522175,0.37901317217265246
USER_12093513,?,NewYork,0.15577678473226814,0.004665845800388593,0.8395573694673432
USER_1267d8f7,?,NewYork,0.005200522948756402,0.0018443254124615336,0.992955151638782
USER_1268d148,?,NewYork,0.027038178898809363,0.042474275022627586,0.9304875460785632
USER_12e20166,?,NewYork,0.02898941879961284,0.005899825902803911,0.9651107552975833
