user-id,class,prediction,California,Georgia,NewYork
USER_001ac628,?,California,0.5876807323893553,0.33466255901698777,0.07765670859365696
USER_002ac912,?,NewYork,0.09893773035048094,0.14987520523255723,0.7511870644169618
USER_0089c6ed,?,NewYork,0.09928369731216648,0.024550335263254026,0.8761659674245794
USER_00bc828f,?,NewYork,0.0217433264854005,0.12145207497708692,0.8568045985375126
USER_00e7be97,?,NewYork,0.15902869872274528,0.1165447827106602,0.7244265185665945
USER_012b2595,?,California,0.5563064724363498,0.1378208259177703,0.3058727016458799
USER_0139bf5c,?,NewYork,0.016080353922000842,0.006710603258835475,0.9772090428191637
USER_020719b6,?,NewYork,0.002612942623969142,0.004069997566938052,0.9933170598090928
USER_026a085b,?,NewYork,0.010133696063033246,0.01665095228650423,0.9732153516504625
USER_028ea70d,?,Georgia,0.3949843457738107,0.5738419988486151,0.031173655377574133
USER_03c6b720,?,NewYork,0.00916674424165268,0.007694127862073132,0.9831391278962742
USER_03e9e8a9,?,California,0.9454173846143796,0.020183718204278812,0.03439889718134156
USER_04b3ff64,?,California,0.8332367729035584,0.12807910806286568,0.03868411903357585
USER_04d5ae7e,?,Georgia,0.02409089539517914,0.9198490319646201,0.05606007264020074
USER_04f00846,?,NewYork,0.006167700639370271,0.015482642199647961,0.9783496571609815
USER_059e3e4b,?,NewYork,0.10526440688556311,0.035967440787096426,0.8587681523273404
USER_060db402,?,NewYork,0.026348226667535845,0.06869858898894117,0.904953184343523
USER_0617e84c,?,California,0.8578798508005888,0.02727315957837157,0.11484698962103956
USER_066aff57,?,Georgia,0.08888285818390351,0.8544639731019672,0.05665316871412935
USER_067bc0d1,?,NewYork,0.007448948303952698,0.006219441142783417,0.986331610553264
USER_06ec6026,?,NewYork,0.08468612547336886,0.029125808620312586,0.8861880659063185
USER_073ae410,?,NewYork,0.13955563366541418,0.012662549342635665,0.8477818169919501
USER_07713420,?,NewYork,0.16417708914260534,0.1533450804938123,0.6824778303635823
USER_07b8a39e,?,California,0.7710919421362893,0.1747414334427866,0.054166624420924035
USER_087cd93c,?,NewYork,0.07235272457125227,0.08585750417084421,0.8417897712579036
USER_08cdff74,?,NewYork,0.0051020890296579165,0.01449737927484322,0.9804005316954988
USER_098e1532,?,NewYork,0.06761535458974227,0.05684577833891308,0.8755388670713445
USER_0995db73,?,Georgia,0.044731884671434234,0.897204818570015,0.058063296758550764
USER_09dbf5de,?,NewYork,0.2824155665924386,0.2640640611032825,0.4535203723042789
USER_0b5fa2eb,?,NewYork,0.008536373382566768,0.008551365826524545,0.9829122607909087
USER_0bd05d33,?,Georgia,0.024383411067544217,0.849913005676717,0.12570358325573883
USER_0c09ba5c,?,California,0.5908951427957199,0.11039369557923787,0.2987111616250424
USER_0c7bb665,?,NewYork,0.00767712571703801,0.005837240330212535,0.9864856339527495
