user-id,class,prediction,California,Georgia,NewYork
USER_001ac628,?,California,0.079131916,0.009087445,0.011780636
USER_002ac912,?,NewYork,0.013502742,0.0035876487,0.082909614
USER_0089c6ed,?,NewYork,0.04571213,0.0063764066,0.04791147
USER_00bc828f,?,NewYork,0.00024841953,0.00093516585,0.09881641
USER_00e7be97,?,NewYork,0.009378485,0.006935825,0.08368568
USER_012b2595,?,California,0.07168085,0.004519792,0.02379936
USER_0139bf5c,?,NewYork,0.0015850983,0.0015598787,0.09685503
USER_020719b6,?,NewYork,9.490124e-09,1.636835e-05,0.09998362
USER_026a085b,?,NewYork,0.00021075204,0.00035670985,0.099432535
USER_028ea70d,?,Georgia,0.0021246742,0.081417695,0.016457636
USER_03c6b720,?,NewYork,0.00013659289,9.754316e-05,0.09976586
USER_03e9e8a9,?,California,0.095433876,0.004212774,0.00035335156
USER_04b3ff64,?,California,0.056108862,0.032233827,0.011657318
USER_04d5ae7e,?,Georgia,2.9079496e-05,0.09988569,8.5236345e-05
USER_04f00846,?,NewYork,1.918745e-06,2.7868857e-05,0.09997021
USER_059e3e4b,?,NewYork,0.0033369889,0.000640391,0.09602262
USER_060db402,?,NewYork,0.004882126,0.02574318,0.069374695
USER_0617e84c,?,California,0.091145076,0.0019822076,0.0068727233
USER_066aff57,?,Georgia,8.481282e-06,0.099956244,3.5265857e-05
USER_067bc0d1,?,NewYork,0.0012329246,0.0006103513,0.09815672
USER_06ec6026,?,NewYork,0.021242764,0.0056796675,0.073077574
USER_073ae410,?,NewYork,0.017379621,0.0034590936,0.07916129
USER_07713420,?,NewYork,0.011208979,0.006484182,0.08230685
USER_07b8a39e,?,California,0.06974395,0.014706609,0.015549434
USER_087cd93c,?,NewYork,0.0051041585,0.03386593,0.06102991
USER_08cdff74,?,NewYork,2.4308232e-05,8.542083e-05,0.09989027
USER_098e1532,?,NewYork,0.004425927,0.005283724,0.09029035
USER_0995db73,?,Georgia,0.002926852,0.08283014,0.014243012
USER_09dbf5de,?,NewYork,0.019883867,0.025490422,0.054625712
USER_0b5fa2eb,?,NewYork,0.0012831097,0.0007350725,0.097981825
USER_0bd05d33,?,Georgia,0.0074144974,0.08093199,0.01165352
USER_0c09ba5c,?,Georgia,0.007840054,0.080457926,0.011702025
USER_0c7bb665,?,NewYork,0.00027191988,0.00027481484,0.099453256
USER_0cbd8e04,?,Georgia,0.010958817,0.046329815,0.04271136
USER_0d71ddc1,?,NewYork,4.189345e-09,2.1762783e-09,0.09999999
USER_0d78e1b8,?,NewYork,0.006405352,0.0062693814,0.08732526
USER_0ddfa5e6,?,Georgia,0.004202178,0.07489889,0.020898927
USER_0e354317,?,Georgia,0.034367684,0.03578243,0.02984989
USER_0e35810b,?,NewYork,0.009630075,0.02921382,0.061156113
USER_0e541dce,?,California,0.06488958,0.009808244,0.025302175
USER_0e8ad62f,?,NewYork,0.00015547607,5.0134637e-05,0.099794395
USER_0f000fe4,?,NewYork,1.910738e-06,2.21494e-06,0.099995874
USER_0fbe981e,?,Georgia,0.026319474,0.042018835,0.031661686
USER_10e660ae,?,California,0.056180812,0.012046745,0.031772446
USER_114ebefd,?,Georgia,0.03362509,0.05307793,0.013296982
USER_11e68741,?,Georgia,0.013467303,0.058784626,0.027748069
USER_12093513,?,NewYork,0.00725698,0.0054190736,0.08732395
USER_1267d8f7,?,NewYork,0.00037024065,0.00012223606,0.099507526
USER_1268d148,?,NewYork,0.0017030917,0.0101855155,0.088111386
USER_12e20166,?,NewYork,0.0021567626,0.0013446186,0.09649862
USER_1385a20d,?,NewYork,0.0020038243,0.011382875,0.0866133
USER_13f7c11a,?,NewYork,0.031029042,0.0033658803,0.06560508
USER_14d8ba66,?,California,0.05028181,0.017238835,0.032479353
USER_154028ac,?,California,0.095343724,0.0009045231,0.0037517543
USER_154aa5bb,?,NewYork,0.00088284246,0.00048104697,0.09863611
USER_1552bae0,?,NewYork,0.0068267463,0.0019553995,0.09121785
USER_1562978a,?,NewYork,0.0009974034,0.0011719922,0.0978306
USER_1577a117,?,NewYork,0.0007793182,0.00072027155,0.09850041
USER_15cb67cc,?,NewYork,1.6418275e-07,7.3118315e-07,0.09999911
USER_16d5c2a2,?,Georgia,0.0031489735,0.092194624,0.0046563977
USER_17436f9d,?,NewYork,0.022786569,0.02590366,0.05130977
USER_17ad6a4d,?,NewYork,2.0451862e-05,0.000187656,0.09979189
USER_17b7197e,?,NewYork,1.7077081e-09,1.359661e-09,0.1
USER_18043b98,?,NewYork,0.0013726649,0.0021422813,0.09648505
USER_18668846,?,California,0.052789085,0.023006594,0.024204316
USER_18bfa1bf,?,NewYork,0.000424535,0.000101102385,0.099474356
USER_1911ce8d,?,NewYork,0.02444574,0.002237788,0.07331647
USER_19325d87,?,NewYork,0.00011558741,0.000164445,0.099719964
USER_1963fbc7,?,California,0.0778822,0.012482457,0.009635335
USER_19bec732,?,Georgia,0.0038363289,0.09395153,0.0022121393
USER_19f5e58a,?,Georgia,0.037077706,0.04072137,0.022200925
USER_1a666e73,?,California,0.065233596,0.0025262302,0.03224018
USER_1ad6ec92,?,California,0.07802884,0.004830768,0.017140392
USER_1af91382,?,NewYork,0.0047167605,0.0022023239,0.09308092
USER_1b02b054,?,NewYork,0.025130015,0.008680879,0.0661891
USER_1b0fbdca,?,California,0.06728224,0.025596196,0.0071215658
USER_1b27e15d,?,NewYork,0.03869369,0.021896303,0.03941001
USER_1b2d5f01,?,California,0.09999488,4.0348755e-06,1.0823201e-06
USER_1b47273a,?,Georgia,0.0046351016,0.08926823,0.0060966746
USER_1b593ea0,?,California,0.074844934,0.0075557074,0.017599367
USER_1bad49c0,?,NewYork,0.0016716251,0.0011306311,0.097197734
USER_1bf805fc,?,California,0.045253094,0.012304988,0.042441912
USER_1c2bdb85,?,California,0.05688085,0.024227591,0.018891564
USER_1c35dac9,?,California,0.07300708,0.0051317513,0.021861173
USER_1c47c320,?,Georgia,0.02028711,0.065755144,0.013957737
USER_1c502a4a,?,NewYork,0.012690443,0.0026309516,0.084678605
USER_1c87f445,?,NewYork,0.019202126,0.018342685,0.062455196
USER_1cd174a5,?,NewYork,0.010509005,0.010248664,0.079242334
USER_1ce79b71,?,California,0.058299232,0.0111138,0.030586962
USER_1d197eb1,?,NewYork,0.004399478,0.0078453105,0.08775522
USER_1d7fb750,?,NewYork,9.9610406e-05,0.0004569896,0.099443406
USER_1d9ecd1f,?,NewYork,0.0054026796,0.020047016,0.07455031
USER_1e0d7389,?,Georgia,0.019875478,0.043133684,0.036990844
USER_1e29440e,?,NewYork,0.0015257805,0.0006045143,0.09786971
USER_1e2ec93e,?,NewYork,0.026603032,0.0056595607,0.067737415
USER_1e417ec3,?,California,0.094599746,0.0015050408,0.0038952169
USER_1e8adcef,?,NewYork,0.0024547614,0.0030099358,0.094535306
USER_1e9813c3,?,California,0.058612727,0.012440825,0.028946444
USER_1eb22f1f,?,NewYork,0.013991503,0.014559731,0.071448766
