user-id,class,prediction,California,Georgia,NewYork
USER_001ac628,?,California,0.046141423,0.034346867,0.019511713
USER_002ac912,?,California,0.04203885,0.019431632,0.038529523
USER_0089c6ed,?,NewYork,0.007889041,0.006632956,0.08547801
USER_00bc828f,?,NewYork,0.0017123179,0.0016927209,0.09659497
USER_00e7be97,?,NewYork,0.013971907,0.0072352984,0.07879279
USER_012b2595,?,California,0.09779011,0.00137727,0.000832626
USER_0139bf5c,?,NewYork,0.0047019557,0.003658738,0.0916393
USER_020719b6,?,NewYork,2.5112183e-06,7.503236e-06,0.09998999
USER_026a085b,?,NewYork,0.009870353,0.006190882,0.08393876
USER_028ea70d,?,California,0.042604376,0.03917744,0.018218188
USER_03c6b720,?,NewYork,0.005450162,0.0050352146,0.08951463
USER_03e9e8a9,?,California,0.08844428,0.007643243,0.003912483
USER_04b3ff64,?,Georgia,0.037226222,0.04791953,0.014854255
USER_04d5ae7e,?,Georgia,0.004867033,0.08928656,0.0058464115
USER_04f00846,?,NewYork,0.00032426073,0.00070778525,0.098967955
USER_059e3e4b,?,NewYork,0.005677224,0.0019815932,0.09234118
USER_060db402,?,NewYork,0.022478074,0.02210256,0.055419363
USER_0617e84c,?,California,0.053981334,0.012133913,0.033884753
USER_066aff57,?,Georgia,0.006581859,0.08898169,0.0044364603
USER_067bc0d1,?,NewYork,0.016039018,0.02877093,0.055190057
USER_06ec6026,?,NewYork,0.017983686,0.0143919885,0.06762432
USER_073ae410,?,NewYork,0.0018639506,0.0015406515,0.09659539
USER_07713420,?,California,0.040067803,0.020185042,0.039747167
USER_07b8a39e,?,California,0.06773093,0.02471695,0.00755212
USER_087cd93c,?,Georgia,0.021036651,0.04700927,0.031954076
USER_08cdff74,?,NewYork,0.0009636747,0.0023832147,0.09665312
USER_098e1532,?,NewYork,0.028076505,0.012290008,0.059633482
USER_0995db73,?,Georgia,0.002219021,0.09111501,0.006665956
USER_09dbf5de,?,Georgia,0.013474904,0.05107367,0.035451423
USER_0b5fa2eb,?,NewYork,0.009653832,0.0050359303,0.085310236
USER_0bd05d33,?,California,0.04069119,0.039098226,0.020210577
USER_0c09ba5c,?,California,0.042710263,0.04194473,0.015345015
USER_0c7bb665,?,NewYork,0.0012099961,0.0008149288,0.09797507
USER_0cbd8e04,?,Georgia,0.029810678,0.040702146,0.029487174
USER_0d71ddc1,?,NewYork,1.2510241e-05,5.912508e-06,0.099981576
USER_0d78e1b8,?,NewYork,0.0061007515,0.0034571744,0.09044208
USER_0ddfa5e6,?,California,0.0378621,0.03469798,0.027439917
USER_0e354317,?,California,0.044764157,0.024192374,0.031043464
USER_0e35810b,?,Georgia,0.01729343,0.066353045,0.016353529
USER_0e541dce,?,California,0.046757106,0.013689332,0.039553568
USER_0e8ad62f,?,NewYork,0.0014680787,0.0012649663,0.09726696
