user-id,class,prediction,California,Georgia,NewYork
USER_001ac628,?,California,0.7316283519173625,0.165042314088377,0.10332933399426056
USER_002ac912,?,NewYork,0.20577232402148438,0.07087741139252618,0.7233502645859894
USER_0089c6ed,?,NewYork,0.36311841424868996,0.07666700900533299,0.5602145767459771
USER_00bc828f,?,NewYork,0.02091688150748899,0.13999844698504052,0.8390846715074705
USER_00e7be97,?,NewYork,0.11934907647143947,0.15491910369527764,0.7257318198332829
USER_012b2595,?,NewYork,0.2659979086423577,0.12588265048228392,0.6081194408753583
USER_0139bf5c,?,NewYork,0.013789619655112478,0.007598502989031837,0.9786118773558556
USER_020719b6,?,NewYork,0.003288785479032014,0.004771536611323363,0.9919396779096444
USER_026a085b,?,NewYork,0.013884897021408766,0.025386992630339403,0.9607281103482519
USER_028ea70d,?,Georgia,0.2931075627001563,0.6519339833572132,0.054958453942630485
USER_03c6b720,?,NewYork,0.007114467201929467,0.006719113382697503,0.986166419415373
USER_03e9e8a9,?,California,0.830434102645864,0.10860863160186579,0.06095726575227006
USER_04b3ff64,?,California,0.6895215667131781,0.14473152308629605,0.16574691020052573
USER_04d5ae7e,?,Georgia,0.012189731379194836,0.9102282814340188,0.07758198718678648
USER_04f00846,?,NewYork,0.0038650276637282716,0.007470141528994842,0.988664830807277
USER_059e3e4b,?,NewYork,0.06692634023506559,0.02376044664285991,0.9093132131220745
USER_060db402,?,NewYork,0.024347022760541504,0.07935143877266027,0.896301538466798
USER_0617e84c,?,California,0.8544879973558199,0.014805724265925052,0.1307062783782551
USER_066aff57,?,Georgia,0.11214098033166643,0.8033220947138388,0.08453692495449482
USER_067bc0d1,?,NewYork,0.006084146647568452,0.005649255094206668,0.9882665982582248
USER_06ec6026,?,NewYork,0.060319782812490834,0.03590265479212519,0.9037775623953839
USER_073ae410,?,NewYork,0.16409389757157236,0.023933421599877686,0.8119726808285499
USER_07713420,?,NewYork,0.2807669161603718,0.08665522036173585,0.6325778634778924
USER_07b8a39e,?,California,0.7831202966401443,0.12470904495567661,0.0921706584041791
USER_087cd93c,?,NewYork,0.030146553646655576,0.0410587511296581,0.9287946952236863
USER_08cdff74,?,NewYork,0.00530639528737327,0.008799980937969768,0.985893623774657
USER_098e1532,?,NewYork,0.03712366673646694,0.026155473369768915,0.936720859893764
USER_0995db73,?,Georgia,0.03464412397443283,0.8462700792352874,0.11908579679027984
USER_09dbf5de,?,NewYork,0.26472812650363103,0.23751708543424768,0.49775478806212137
USER_0b5fa2eb,?,NewYork,0.006852563605384443,0.012330791426335067,0.9808166449682804
USER_0bd05d33,?,Georgia,0.014070683589931536,0.809345976372845,0.1765833400372236
USER_0c09ba5c,?,NewYork,0.42744738286078665,0.13453047934764045,0.4380221377915729
USER_0c7bb665,?,NewYork,0.007303344176021904,0.00644706999329384,0.9862495858306842
USER_0cbd8e04,?,Georgia,0.06863757976330365,0.7682901254968637,0.1630722947398327
USER_0d71ddc1,?,NewYork,0.009365428208598162,0.0022896751596557137,0.9883448966317461
USER_0d78e1b8,?,NewYork,0.047825689813462115,0.01866025391809991,0.933514056268438
USER_0ddfa5e6,?,Georgia,0.17394078741472657,0.6865690481510385,0.139490164434235
USER_0e354317,?,NewYork,0.3580446974941901,0.221825674468408,0.42012962803740195
USER_0e35810b,?,NewYork,0.10867185085805335,0.30433619865975714,0.5869919504821896
USER_0e541dce,?,NewYork,0.34770385703882684,0.1039574501287319,0.5483386928324412
USER_0e8ad62f,?,NewYork,0.05065448594177578,0.03978878419512733,0.9095567298630969
USER_0f000fe4,?,NewYork,0.00487836802481664,0.008107214064382645,0.9870144179108007
USER_0fbe981e,?,California,0.421788718834955,0.17222763492787252,0.4059836462371725
USER_10e660ae,?,NewYork,0.4159381318772639,0.11819123359787213,0.4658706345248639
USER_114ebefd,?,California,0.6456415099149256,0.046217279349875136,0.30814121073519923
USER_11e68741,?,Georgia,0.09932182637457823,0.5760538907102286,0.32462428291519313
USER_12093513,?,NewYork,0.08175937347721818,0.00832797718307052,0.9099126493397114
USER_1267d8f7,?,NewYork,0.009571618976522651,0.006949731695459133,0.9834786493280182
USER_1268d148,?,NewYork,0.019376420771311218,0.05875217756860904,0.9218714016600799
USER_12e20166,?,NewYork,0.014057233212350513,0.004453323126413181,0.9814894436612364
USER_1385a20d,?,NewYork,0.04528857861027502,0.027791477045353924,0.926919944344371
USER_13f7c11a,?,NewYork,0.095795711555684,0.013956504355136377,0.8902477840891798
USER_14d8ba66,?,NewYork,0.16905855300954403,0.1309934178057454,0.6999480291847107
USER_154028ac,?,California,0.9811327460922344,0.0055667849895823275,0.013300468918183232
USER_154aa5bb,?,NewYork,0.01592913781054374,0.009594011040267768,0.9744768511491886
USER_1552bae0,?,NewYork,0.03551361670883155,0.008624592078138364,0.9558617912130299
USER_1562978a,?,NewYork,0.04068845544948228,0.04660972261767424,0.9127018219328433
USER_1577a117,?,NewYork,0.011953327358163037,0.010151009932986805,0.9778956627088502
USER_15cb67cc,?,NewYork,0.0027566904363315816,0.004741476444155704,0.9925018331195128
USER_16d5c2a2,?,Georgia,0.03648615257166474,0.9262467189614061,0.037267128466929235
USER_17436f9d,?,NewYork,0.05072573883102074,0.06128361351986344,0.8879906476491158
USER_17ad6a4d,?,NewYork,0.0045413052260191294,0.0068518855167886365,0.9886068092571921
USER_17b7197e,?,NewYork,0.0031811496547583824,0.0021450411225463527,0.9946738092226952
